,Unnamed: 0,tweet_id,sarcastic
70658,70658,788044578783956994,0
70659,70659,1219561842936352768,1
70661,70661,508199973410713600,0
70662,70662,507975352358944768,0
70663,70663,414763342993948672,0
70666,70666,1161689723061993472,0
70667,70667,321213479996518402,0
70668,70668,508317331131359232,0
70669,70669,975051383551373312,0
70670,70670,597818439072227328,1
70671,70671,3362708042,0
70672,70672,276336005668274176,1
70673,70673,1159551041265897474,0
70674,70674,506739492477079552,0
70675,70675,162155944116092928,1
70676,70676,508250066977435648,1
70677,70677,694930093572034561,0
70678,70678,319766094061662208,0
70679,70679,785127104912379905,1
70680,70680,949584123227705344,1
70681,70681,133965400206610432,1
70682,70682,227509375378526208,0
70683,70683,719116778454974464,1
70684,70684,192141174184742912,1
70685,70685,507661554183983104,1
70686,70686,727785389834952709,1
70687,70687,408965600153571328,1
70688,70688,40466341903212544,0
70689,70689,1067732924059926528,0
70690,70690,479411582145794049,1
70691,70691,1161430360447754246,1
70692,70692,339838904603664384,1
70693,70693,1255933292748197888,1
70695,70695,507818644265377792,0
70696,70696,488983807429988352,1
70697,70697,601483889018871810,0
70699,70699,278116031430524929,1
70700,70700,134922438826917888,1
70701,70701,974548965436702725,0
70702,70702,56084193079341056,1
70703,70703,3702442757,0
70704,70704,228559845211643905,1
70706,70706,1256165801524068357,1
70709,70709,321162702129074176,0
70710,70710,268631470157996032,1
70711,70711,879402951172702208,1
70712,70712,507964170176700417,0
70713,70713,1230340538231996417,1
70714,70714,974910074744340480,1
70715,70715,14834505142,0
70716,70716,975016015502262273,0
70717,70717,975082094429745154,0
70718,70718,224988851083550722,1
70719,70719,1202322990,0
70720,70720,227851436610973697,0
70721,70721,24453446377,1
70722,70722,990902532087132160,1
70724,70724,601419095150440448,0
70725,70725,507885441790390273,0
70726,70726,796448693926785024,1
70727,70727,2636930085,0
70728,70728,296664051537285120,1
70730,70730,414742348325593088,0
70732,70732,692618545151119360,1
70733,70733,311526762779648000,1
70734,70734,694946136109416448,0
70735,70735,1161742584261296128,0
70736,70736,40677772963618817,0
70739,70739,1229356542018801664,1
70740,70740,873806875086737408,0
70742,70742,227661101247123456,0
70743,70743,15399916890,1
70744,70744,507969857812307968,1
70745,70745,10308454055,1
70746,70746,1020264560077312001,1
70747,70747,132426237401513984,0
70748,70748,672109472236437504,1
70749,70749,1241647914746646528,1
70750,70750,138245582258061312,1
70751,70751,321116348853927936,0
70752,70752,307374905417158657,1
70753,70753,227458296985051137,1
70754,70754,1161703131857727490,0
70755,70755,227306791086727169,0
70756,70756,1161766012829732865,1
70757,70757,39398288096497664,0
70758,70758,788001751261712384,0
70759,70759,413178460563972096,0
70760,70760,15046634584,0
70761,70761,738996619836809216,1
70762,70762,413696686721355776,1
70763,70763,881623189926883328,0
70764,70764,109415152503373825,1
70765,70765,601450822195499008,0
70766,70766,1161712695277568001,0
70767,70767,287192911219679232,1
70768,70768,15988705487,0
70769,70769,463271571138691073,1
70770,70770,1032890858985517056,1
70771,70771,695675307370684416,1
70772,70772,1161685551738695687,0
70773,70773,2255577822,0
70774,70774,1176204743,0
70775,70775,1095541388429705221,1
70776,70776,29197305009,0
70777,70777,668589109712060416,1
70778,70778,133811317864796160,0
70779,70779,1255258622080299008,0
70780,70780,28659013897953280,0
70781,70781,601379613634232321,0
70782,70782,609276192,0
70784,70784,901646152994439169,1
70786,70786,694985870923976704,0
70787,70787,279137182571167745,1
70788,70788,507801368065617921,1
70789,70789,1161748754145452034,0
70790,70790,1068118672244277250,0
70792,70792,787304086215417856,0
70793,70793,1007847163471147008,1
70794,70794,1161363655876915200,1
70795,70795,414854896454623232,0
70796,70796,320148703635718144,0
70797,70797,997070201161068544,1
70798,70798,414837888883654656,0
70799,70799,596384358442737664,0
70800,70800,312504473815764992,1
70801,70801,1161366714157883392,1
70802,70802,414765611676233728,0
70803,70803,881495263550083072,1
70804,70804,878862922121924608,0
70805,70805,227111396045901824,0
70806,70806,414243973470109696,1
70807,70807,1158395872339726337,1
70808,70808,117958148484104193,1
70809,70809,319794696601878531,0
70810,70810,694931680826527744,0
70811,70811,1162471143510597642,1
70812,70812,1068085732693094401,0
70813,70813,507558395172237312,0
70814,70814,600766038741880832,0
70815,70815,321087549118504960,0
70816,70816,737698418668146689,1
70817,70817,39400007178260480,0
70818,70818,3957992244,0
70819,70819,1159479399034609664,1
70820,70820,222337715683860481,1
70821,70821,971421540691529728,1
70822,70822,601313368574558208,1
70823,70823,15884769760,0
70826,70826,1255229098173050881,0
70827,70827,693866586441175048,0
70828,70828,937277056106106881,1
70830,70830,1160624722977153026,0
70831,70831,428460838127935488,1
70832,70832,1066443916130611201,1
70834,70834,444115319271854081,1
70835,70835,409109794407333888,1
70837,70837,15841211879,0
70838,70838,796548158138548225,1
70839,70839,40887516651327488,0
70840,70840,723525744601739266,1
70841,70841,39612173076402177,0
70842,70842,16025541849,0
70843,70843,554298588616851456,1
70844,70844,4108235709,0
70845,70845,1095549302770933760,1
70846,70846,882341332764606464,1
70847,70847,507411326348455936,1
70848,70848,1165300529334865920,1
70849,70849,408604456184729600,1
70850,70850,693487276416831489,0
70851,70851,502189174037164032,1
70852,70852,601265276408041472,1
70853,70853,296832612410990595,1
70854,70854,600353648065916929,0
70855,70855,409115801946701824,1
70856,70856,34170406210379776,0
70857,70857,1226402923825029120,1
70858,70858,414823341275348992,0
70859,70859,1255236232331833344,0
70860,70860,13923376828,0
70861,70861,711900911195463680,1
70863,70863,404553091699449856,1
70864,70864,499434292577980416,1
70865,70865,788069470887632896,0
70866,70866,684300444626100224,0
70867,70867,2388677492,0
70869,70869,218365579579494400,1
70870,70870,243969821291728897,1
70871,70871,415077196043010048,1
70872,70872,1128258884987023360,1
70873,70873,1251226943384674304,1
70874,70874,506312990766141440,0
70875,70875,227820794460381184,1
70876,70876,694980698994642944,0
70877,70877,10582447422,1
70878,70878,788044949459759104,0
70879,70879,600358036478283776,1
70880,70880,15763611421,0
70882,70882,881559814043840513,0
70883,70883,788095000357634048,0
70884,70884,125207951475605504,1
70885,70885,787704595808129026,1
70886,70886,410418037180092416,1
70887,70887,975072358435205121,0
70888,70888,318796876923146240,1
70889,70889,572051625545637888,1
70890,70890,1068138701052502022,0
70891,70891,975002894809358336,0
70892,70892,132802430319603712,1
70893,70893,15406554568,0
70894,70894,1161491217022169088,0
70895,70895,134551759044616192,1
70896,70896,593965255488905216,0
70897,70897,411075246708387840,1
70898,70898,134643873308876800,1
70900,70900,3341453832,0
70901,70901,788050978448678912,0
70903,70903,694877249544138752,0
70904,70904,935513678803222529,1
70905,70905,591907372211118081,0
70906,70906,41145170120417280,0
70908,70908,38997661742936064,0
70909,70909,975099107512594434,0
70910,70910,10018909088,0
70911,70911,124996075173068800,1
70912,70912,40243878535634944,1
70914,70914,1068148926367166469,0
70915,70915,973992547809931270,1
70916,70916,1062961190828011521,0
70917,70917,1147432509854158848,1
70918,70918,975047187544489990,0
70920,70920,39738639311175680,0
70921,70921,507956307597344769,0
70922,70922,17958931807,1
70923,70923,414840880865226752,1
70924,70924,11020218294,0
70925,70925,15700394853,0
70926,70926,761443564471537664,1
70927,70927,974596601523052544,0
70928,70928,601490486319259649,1
70930,70930,2135200457,0
70932,70932,362066320356941825,1
70933,70933,507854191272792065,0
70934,70934,881653145104924672,0
70935,70935,692707398054731777,1
70936,70936,195801316994457600,1
70937,70937,881007009629261824,0
70939,70939,41241908441260032,0
70940,70940,134673368954843137,0
70941,70941,414827060767784960,1
70942,70942,225904896967335936,1
70943,70943,507955546909970433,0
70944,70944,974281871101054976,1
70945,70945,217690670717091843,1
70946,70946,1100407239033085959,1
70947,70947,15188204289,0
70949,70949,875412472202756096,0
70951,70951,881426340834050048,0
70952,70952,444048536749875201,1
70953,70953,694769773851246592,0
70954,70954,507968895630573568,0
70955,70955,10836004429,1
70956,70956,414298240235098112,0
70957,70957,1068149462944673792,1
70958,70958,416086792454942721,1
70959,70959,352488777068969986,1
70960,70960,227823921142038528,0
70963,70963,227847910618955776,0
70964,70964,975436648849686528,1
70965,70965,1061982489764339712,1
70966,70966,507358327957757952,0
70967,70967,197394165083017216,0
70968,70968,28401290713,1
70969,70969,799279363023728640,1
70970,70970,13439492839,1
70971,70971,22987423797,1
70972,70972,844596167245737984,1
70973,70973,321134531052707841,0
70974,70974,1068247525612810242,0
70975,70975,414310723951792128,0
70976,70976,601442443817418754,0
70977,70977,1068125022148009984,0
70978,70978,758167264785002498,1
70979,70979,320952839738380288,0
70980,70980,694693814091448320,0
70981,70981,694983420053573632,0
70982,70982,601300257964564480,0
70983,70983,37134804138856448,0
70984,70984,316861948031537153,0
70985,70985,881662588710531073,0
70986,70986,96206550326181888,1
70987,70987,1255038919839637504,0
70988,70988,1040486937818288128,1
70989,70989,1221126082226638848,1
70990,70990,924860296279203840,1
70991,70991,307902652287692801,0
70993,70993,15958540512,0
70994,70994,694965039661338625,0
70995,70995,507968833663938560,0
70996,70996,879120135927345154,0
70997,70997,962700614726664193,1
70998,70998,1121082370482827264,1
70999,70999,1161719740596756480,0
71000,71000,321259855119802368,0
71001,71001,738637600060145664,1
71002,71002,820127800237629440,1
71003,71003,691335449554456577,1
71004,71004,601234631996743681,1
71005,71005,15984523331,0
71006,71006,414840585363550208,0
71007,71007,321182585273335808,0
71008,71008,214419099516813312,1
71009,71009,507907105446051840,1
71010,71010,1162424053186981888,0
71011,71011,9815439817,1
71012,71012,408971144964759553,1
71013,71013,694944324266528768,0
71014,71014,3420878123,0
71015,71015,14700458685,0
71017,71017,321285484154327040,0
71018,71018,321364282765873152,0
71019,71019,694056317032357888,0
71020,71020,414735625984561152,0
71021,71021,219913073866186752,1
71022,71022,399387891862102016,1
71023,71023,133980813237813249,1
71024,71024,694998334176653313,1
71025,71025,129010778178191360,0
71026,71026,227760161622740992,0
71027,71027,935397037452886016,1
71028,71028,507997802069110784,1
71029,71029,689414673213423617,0
71030,71030,975475416784875520,1
71031,71031,11743110108,1
71032,71032,227829798020476928,0
71033,71033,414797981343154176,0
71034,71034,19994541696,0
71035,71035,226682572120391682,0
71036,71036,787944967578738688,1
71037,71037,40118366018473984,0
71038,71038,940271348944814081,1
71039,71039,787302596709085184,1
71040,71040,274598078915420160,1
71041,71041,320949894208700417,0
71043,71043,1255105869727051776,1
71044,71044,937947261719404544,1
71045,71045,4168545521,0
71046,71046,14281666044,1
71047,71047,788080505971417088,0
71048,71048,414846698330918912,1
71049,71049,224583585749934082,0
71050,71050,1126211278437998592,1
71051,71051,507943578421587968,0
71052,71052,2102713890,1
71053,71053,317302133768736768,1
71054,71054,507991052448722944,1
71055,71055,599468367896948737,1
71056,71056,881567257553285120,0
71058,71058,695020228204482561,0
71059,71059,356186368285745154,1
71060,71060,601461120679837696,0
71061,71061,975063579295670272,0
71062,71062,14373324266,1
71063,71063,507793565917802496,0
71064,71064,1042749356322029568,1
71065,71065,881524565322551296,0
71067,71067,4118820274,1
71068,71068,321288661050224640,0
71069,71069,319390553601085441,0
71070,71070,965310344213118976,1
71071,71071,227718350611050496,1
71072,71072,1068192260586708992,0
71073,71073,1067743514086129664,0
71074,71074,263326344497225728,1
71075,71075,946240127352782848,1
71076,71076,525259896389120000,1
71077,71077,414052908712226816,0
71078,71078,965234301880229888,1
71079,71079,602009064281767937,1
71080,71080,227644622078353409,0
71081,71081,15946395300,0
71083,71083,1180373404597313536,1
71084,71084,15944456304,0
71086,71086,830558315,0
71087,71087,975129718088454145,0
71089,71089,578500956523905024,1
71090,71090,975020260565794817,0
71091,71091,1068805653236510720,1
71092,71092,134454361869910017,1
71093,71093,279568653903593473,1
71094,71094,1025251605363478528,1
71095,71095,3758813835,1
71096,71096,41219782158061568,0
71097,71097,881428305265573888,0
71098,71098,406418607036317697,1
71099,71099,876357278139654146,1
71100,71100,320978893257445376,0
71101,71101,1161685885286412289,0
71102,71102,22183993220,1
71103,71103,508739111554154496,1
71104,71104,320947848340463617,0
71105,71105,1224664836031705091,1
71106,71106,40975253966565376,1
71107,71107,720984334333652993,1
71109,71109,1209128420610691073,1
71110,71110,952056610603626497,1
71111,71111,693118387690565632,1
71112,71112,966932013830860800,0
71113,71113,852924447409549312,1
71114,71114,399587396582248450,1
71115,71115,694743329121136641,0
71116,71116,134730788221632512,0
71117,71117,1105480934109954048,1
71118,71118,788105701654749185,0
71119,71119,879955282243211265,0
71120,71120,456892450456363010,1
71121,71121,1076919816873594880,1
71122,71122,694615616175546369,0
71123,71123,694856409528295428,0
71124,71124,227809109104263169,0
71125,71125,257490170172022784,1
71126,71126,506865440555937792,0
71127,71127,3781617635,0
71128,71128,37827779072495616,0
71129,71129,674307164907835393,1
71130,71130,386429284031557633,1
71131,71131,876666184426541056,0
71132,71132,134485129002352640,0
71133,71133,1022066982663979011,1
71134,71134,1035522220767031297,1
71135,71135,601451289772359680,0
71136,71136,974849510353510401,1
71137,71137,310670007858253824,1
71138,71138,1255253682331037696,0
71139,71139,941054838242021376,1
71140,71140,1010897622,0
71141,71141,413982493667127296,0
71142,71142,507947821060730880,1
71143,71143,1197570365972598784,1
71144,71144,1255269429438529536,0
71146,71146,923269582160240640,1
71147,71147,414820070506774529,0
71148,71148,1070663504,1
71149,71149,227439682265436160,1
71150,71150,787674678718529536,0
71152,71152,131666330221948928,0
71153,71153,595867931101147136,0
71154,71154,694057803317534720,0
71155,71155,1161744106906947584,0
71157,71157,134670295024930816,0
71158,71158,205915638823268352,1
71160,71160,694880406076657664,0
71161,71161,20001419096,0
71162,71162,782498009586233344,1
71163,71163,592203377502593024,0
71164,71164,3817592222,0
71166,71166,1036399289432399872,1
71167,71167,227862474131660800,0
71168,71168,40799450628763648,0
71169,71169,1068135957814235137,0
71170,71170,3743201913,1
71171,71171,694468421828878336,1
71172,71172,507788305316868096,0
71173,71173,7396803028717569,1
71174,71174,601500942467371008,1
71175,71175,412264105500631040,1
71177,71177,787171523782115328,0
71178,71178,1252195817164685314,1
71179,71179,133411863856812032,0
71180,71180,507943542140833792,0
71181,71181,123478687801815040,1
71183,71183,414768373088526337,0
71184,71184,227743850469416961,0
71185,71185,321316032721584128,0
71186,71186,1161540647322566656,1
71187,71187,1028775351009402880,1
71189,71189,694500630233223168,0
71190,71190,789153553344401408,1
71191,71191,1176035369491390465,1
71192,71192,973936273999253504,1
71194,71194,595912163807481856,0
71195,71195,227323679460188162,0
71196,71196,1255272411928330240,0
71198,71198,1255178720106741765,0
71199,71199,974647382703996928,1
71200,71200,224553325910171649,0
71201,71201,31052171004878848,1
71202,71202,1068911423630143488,1
71204,71204,694811509038411776,0
71205,71205,787674194490249218,0
71206,71206,787476295391277057,0
71207,71207,695725204031545345,1
71208,71208,320863915816931328,0
71209,71209,1068157535650283520,0
71210,71210,507622292885499905,0
71211,71211,37475371381166080,0
71212,71212,414682845467381760,0
71213,71213,134672362980392961,0
71216,71216,1154425077024169984,1
71217,71217,1159511198318153728,1
71218,71218,1161578337522921472,0
71219,71219,971834877652930561,0
71220,71220,601303162675339264,0
71221,71221,1068179866741297158,0
71222,71222,974331177191518210,1
71223,71223,227398478869975041,0
71224,71224,289653428823678976,1
71225,71225,1161681677657300994,0
71226,71226,507932711416127488,1
71227,71227,601236100791869440,0
71228,71228,557406790111875073,1
71229,71229,333425285255016448,1
71230,71230,601253388437704704,0
71232,71232,975756604980322311,1
71233,71233,227719410520051712,0
71234,71234,507826200426086401,0
71235,71235,862182481386233856,1
71236,71236,22277045729,1
71237,71237,785193328702791680,1
71238,71238,694957716306051072,0
71239,71239,788089022426079232,0
71240,71240,321162830885830656,0
71241,71241,3796698270,0
71242,71242,507818075605831680,0
71243,71243,131372580006400000,1
71245,71245,1054112503599378432,1
71246,71246,1217840909162663937,1
71247,71247,3999036351,0
71248,71248,40622629995937792,0
71249,71249,787182080585183233,0
71250,71250,788036563032694784,0
71251,71251,1256334887562260480,1
71252,71252,780450141492932609,1
71253,71253,134768136464506880,0
71254,71254,1202586802973859840,1
71255,71255,321068290300579840,0
71256,71256,601289737895215104,1
71257,71257,507197321697034241,0
71259,71259,750925483462754304,1
71260,71260,737133220010074113,1
71261,71261,787939665567330304,1
71262,71262,41237639227121664,0
71263,71263,216314549064826880,1
71264,71264,15955557300,0
71265,71265,931170525916700675,1
71266,71266,716114784983252992,1
71267,71267,227813386010890244,0
71268,71268,514821510049964032,1
71269,71269,4008840941,1
71270,71270,414773973658775552,0
71271,71271,1255253234781949953,0
71273,71273,788100723573723136,0
71274,71274,1162611248908734464,0
71275,71275,186499540289982464,1
71276,71276,414801217999478784,0
71277,71277,881385310474706945,0
71278,71278,1255566188215762946,0
71279,71279,227686208300539904,0
71280,71280,788044366216589312,0
71281,71281,974505292300935168,1
71282,71282,1112398649571577868,1
71283,71283,507988996799365120,0
71284,71284,227828500516720640,0
71285,71285,445420307588083712,1
71286,71286,782986548375646208,1
71287,71287,749651106448322560,1
71288,71288,1138853406414532608,1
71289,71289,881595994634199040,0
71291,71291,975062014849667072,0
71292,71292,227509455221293056,0
71293,71293,733731532,0
71294,71294,40348150929702912,1
71295,71295,1255270087717781504,0
71296,71296,227849657894719488,0
71297,71297,414810286462205952,0
71298,71298,601419292379205633,0
71299,71299,1062396188417290241,0
71300,71300,778032535,0
71301,71301,413560557392781312,1
71302,71302,767735382150701056,1
71303,71303,1028998078655750145,1
71304,71304,15175999869,0
71305,71305,14981378472,0
71306,71306,975010951119294464,0
71308,71308,1161700682971279360,0
71309,71309,413670019110031360,1
71310,71310,40471244486737921,0
71311,71311,321161241869553664,0
71312,71312,1256212359481360387,1
71313,71313,918724690901794816,1
71314,71314,1130312904732020737,1
71315,71315,887707289,0
71316,71316,507766045923233792,0
71318,71318,601115783503024129,0
71319,71319,507832611641630720,0
71320,71320,881569459420278784,0
71322,71322,15846985655,0
71323,71323,1068815924772380672,0
71324,71324,975002637757231104,0
71325,71325,881384733606891520,1
71326,71326,881228244762206213,1
71327,71327,131738089147211776,0
71328,71328,38251291100712960,0
71329,71329,1161442951085662209,1
71330,71330,787482664106356737,0
71331,71331,880839592425000960,1
71332,71332,1255272315358756866,0
71333,71333,38524566074687488,0
71334,71334,319727653756235776,0
71335,71335,694921973894402048,0
71336,71336,787922591373664256,0
71337,71337,134447440928587777,1
71338,71338,974994940156510208,1
71339,71339,739165310738006017,1
71340,71340,1067521869534978048,1
71341,71341,1160315572602757120,1
71342,71342,31427130814373888,0
71343,71343,1255372363270676480,1
71344,71344,411185827868602368,1
71345,71345,1161683892652445698,0
71346,71346,13365814695,1
71347,71347,940618248311029760,1
71348,71348,11101502935,1
71349,71349,1161788780849876992,0
71350,71350,1161661249450651648,0
71351,71351,349526867507818496,1
71352,71352,851165637380407296,1
71353,71353,15990214080,1
71354,71354,218257695805943808,1
71355,71355,750891277823029250,1
71356,71356,583380697332600832,1
71357,71357,788662063296090112,1
71358,71358,507848646617210880,0
71359,71359,974721050247229440,0
71360,71360,1067520750939226113,0
71361,71361,601370243320057857,0
71364,71364,693116864642199552,0
71365,71365,1174567162918227968,1
71366,71366,15869509617,0
71367,71367,16082953022,1
71368,71368,413391484499419136,0
71370,71370,414850155368947713,0
71371,71371,1161686915902349312,0
71372,71372,135127206413352960,1
71373,71373,26288166429,1
71374,71374,1068235393739321344,0
71375,71375,507452236881219584,0
71376,71376,40847304298733568,0
71377,71377,1255398293573599234,1
71378,71378,507881745921097728,0
71379,71379,134663746470690816,0
71380,71380,14956917086,0
71381,71381,227705751785852929,1
71382,71382,689532054602694656,0
71383,71383,15090557757,0
71384,71384,227629563990122496,0
71385,71385,40132446108262400,1
71386,71386,600011577199235073,0
71387,71387,542612385701888,1
71388,71388,507914107308101632,1
71389,71389,321365340741304321,0
71390,71390,39128257290969088,1
71391,71391,694896186961084418,0
71392,71392,694253069891170307,1
71393,71393,4309132669,0
71394,71394,508700424816558080,1
71395,71395,1068621252510838785,1
71396,71396,1105331445365653505,1
71397,71397,507815025822957569,1
71398,71398,15164300548,0
71399,71399,691825561237393410,1
71400,71400,1161786737456291841,0
71401,71401,414802127781765120,0
71402,71402,601491923094896641,1
71403,71403,321319729623072768,0
71405,71405,881524538642636800,1
71406,71406,787981967111364608,0
71407,71407,227852135465897986,0
71408,71408,134646773540069376,0
71409,71409,1162867136961949697,1
71410,71410,694965449470021632,0
71411,71411,1203605813866090497,1
71412,71412,788119098857181184,0
71413,71413,3212604892,0
71414,71414,414864059754741760,0
71415,71415,974961451495575553,1
71416,71416,217562028091506688,1
71418,71418,130836915040690176,0
71419,71419,507957970227843072,0
71420,71420,407873127717560320,1
71421,71421,15562291029,1
71423,71423,880206821,0
71424,71424,414684309132283904,0
71425,71425,881487487302070273,1
71426,71426,507977484969598976,1
71427,71427,974973500996767745,0
71428,71428,507997427345784832,0
71429,71429,28717480067211264,1
71430,71430,25026335785,1
71431,71431,1103619742420602882,1
71432,71432,3929626407,0
71433,71433,1255265074983383041,0
71434,71434,1235840343133708288,1
71435,71435,507969037704241152,0
71437,71437,975043411874066432,0
71438,71438,15574746504,1
71439,71439,315688379578728449,1
71440,71440,317516017964302336,1
71441,71441,694947344509317121,0
71442,71442,320219254232326144,0
71443,71443,134308870851018753,0
71444,71444,40297415428939776,1
71445,71445,1053704700808310784,1
71446,71446,264345850556329984,1
71447,71447,788071899179913216,0
71449,71449,751857604406673408,1
71450,71450,597438941588037632,1
71451,71451,959115183917481984,1
71453,71453,414692558543917056,1
71454,71454,1069254808857534464,0
71455,71455,1161718357529264129,0
71456,71456,1255210046973112320,0
71457,71457,852335943344410624,1
71458,71458,414012192678084609,1
71459,71459,72911823938138112,1
71461,71461,329787809923727361,1
71462,71462,8688873355,1
71463,71463,512310134518083587,1
71464,71464,1161693902878859264,0
71465,71465,227841118052687873,0
71466,71466,1230420989093134337,1
71467,71467,871599880539561984,1
71468,71468,4439141421,1
71469,71469,10025875250,1
71470,71470,27909502602,1
71472,71472,22273805628,1
71473,71473,135044877619699713,1
71474,71474,15249497281,0
71475,71475,787886284987445248,1
71476,71476,974356475882610688,0
71477,71477,414647307268018176,0
71478,71478,788081002753191936,0
71479,71479,694961388918325248,0
71480,71480,827847100637540352,1
71481,71481,224902692806475777,1
71482,71482,482388158408314880,1
71483,71483,1161699599905636352,0
71485,71485,476397599641972736,1
71486,71486,601459904973447169,0
71487,71487,1067743467843989504,0
71488,71488,1060424147497443330,0
71489,71489,176969851519238145,1
71490,71490,412292758297403393,1
71491,71491,690628717891186688,0
71492,71492,3928649400,0
71493,71493,1161747353373724673,0
71494,71494,265162405171056641,1
71495,71495,1067353358124703744,1
71496,71496,694758438321020928,0
71497,71497,221127024310353921,1
71498,71498,40814471467368448,0
71500,71500,1161699343457406976,1
71501,71501,787682815546683392,0
71502,71502,788092467136622592,0
71503,71503,414156564657102848,1
71504,71504,506148448924864513,1
71505,71505,26373064281,0
71506,71506,27051065333518336,0
71507,71507,1208399262,0
71508,71508,566473378140131331,1
71509,71509,597758263887732736,0
71510,71510,506886626791141376,0
71511,71511,10235169414,1
71512,71512,318443891726635008,1
71514,71514,1162717454151356416,1
71515,71515,694896074109100034,0
71517,71517,975083920193675266,0
71518,71518,879234930340843520,1
71519,71519,432205557731053568,1
71520,71520,227110212824350721,1
71521,71521,648940142523084800,1
71522,71522,1255195027631939585,0
71523,71523,133221318291230720,0
71524,71524,4000932270,0
71525,71525,14966270333,0
71526,71526,320109694444253184,1
71527,71527,901385517693976576,1
71528,71528,507764141554429952,0
71529,71529,325992602304397312,1
71530,71530,694760238092783616,0
71531,71531,508551118897414144,1
71532,71532,1068085518733271043,1
71534,71534,601460873295564801,0
71535,71535,795541474779676672,1
71536,71536,503995986361192450,0
71538,71538,1068229795765526529,0
71539,71539,227786773118472193,0
71540,71540,1161306857069252608,1
71542,71542,319879389158445056,0
71543,71543,16047383745,1
71544,71544,678141023097257985,1
71545,71545,296288745261514752,1
71547,71547,692750073365573633,1
71548,71548,1068171246955872256,0
71550,71550,651425628546138112,1
71551,71551,116584507947237377,1
71552,71552,228601784376127488,1
71553,71553,414747258286911488,1
71554,71554,9191825775,1
71555,71555,507900356848656386,0
71556,71556,117873574391455745,1
71558,71558,411981264082571264,1
71559,71559,15057463371,0
71560,71560,459949186499108864,1
71561,71561,1249988815940235264,1
71562,71562,787026502248456192,1
71563,71563,974727663964258305,1
71564,71564,134109316339875840,1
71565,71565,1024354165693313028,1
71566,71566,1255538447428673536,0
71567,71567,1038287437573775360,1
71568,71568,882301586692726784,1
71569,71569,1030164274147151873,1
71570,71570,3883776636,1
71571,71571,881630332080054273,0
71572,71572,507870544650186752,1
71573,71573,507980508563660800,0
71574,71574,3624190656,1
71576,71576,1162425423160066050,0
71577,71577,601465483779448832,0
71578,71578,881451470159302660,0
71579,71579,321224331147501568,0
71580,71580,15544355209,1
71581,71581,1029351767044108289,1
71582,71582,666457263318687744,1
71583,71583,881577691358519296,0
71584,71584,476668995295137792,1
71585,71585,40483421289586688,0
71586,71586,507855904721485824,0
71587,71587,15127897699,1
71588,71588,1198906935086469120,1
71589,71589,319130469847416833,0
71590,71590,3763284716,1
71592,71592,1161685065836843008,0
71593,71593,14617364932,1
71594,71594,2796423624,0
71595,71595,692390402704457730,1
71597,71597,227491196094775296,1
71598,71598,1161917298606825472,1
71599,71599,227150600025034752,1
71600,71600,1067808827863523328,0
71601,71601,1159550595726004224,0
71602,71602,15910810454,0
71603,71603,787963004193116160,0
71604,71604,1074049130,0
71605,71605,592444028051828737,0
71606,71606,694612749226250245,1
71607,71607,674473018928664576,1
71608,71608,787688944519487488,0
71609,71609,1209206480827813890,1
71610,71610,1068218611871944710,0
71611,71611,507232071790514176,0
71612,71612,1068130516983902208,0
71613,71613,40584545958895616,1
71614,71614,4409763809,1
71615,71615,1132293591097675776,1
71616,71616,1255180135327690752,1
71618,71618,787678069364490240,0
71619,71619,492243013746176000,0
71620,71620,573159449713483776,1
71621,71621,40686964571246592,0
71622,71622,412498659339563008,1
71623,71623,16011655352,1
71624,71624,134283976650145792,1
71626,71626,63303236634943488,1
71627,71627,601280500418924544,0
71628,71628,1111585193201004544,1
71629,71629,134564906447015936,0
71631,71631,227898337892896768,0
71632,71632,1106300946978463744,1
71633,71633,1160476464573296642,0
71635,71635,1068193693981564928,0
71637,71637,228603102159327232,1
71638,71638,134614061378830336,1
71639,71639,1068157338664804352,0
71640,71640,38314568069545984,0
71641,71641,1255115255891423237,1
71642,71642,134149123246006272,1
71643,71643,228565706915065857,1
71644,71644,14676429789,0
71645,71645,1255147493722976257,0
71646,71646,11440281701,1
71647,71647,1255476675615363072,1
71648,71648,227541370678702080,0
71649,71649,226995433786970114,0
71651,71651,134346128295596032,0
71652,71652,1161762716400463873,1
71654,71654,313929623090110464,0
71655,71655,134619041745731584,0
71656,71656,694885161679237121,0
71659,71659,14417119460,1
71661,71661,507999049950035968,1
71662,71662,14835900640,1
71663,71663,1068197633712377857,0
71664,71664,507030533155479552,0
71665,71665,412833836448632832,1
71666,71666,694950532411068416,0
71667,71667,15840786221,0
71668,71668,1111329334109835268,1
71669,71669,255551874432901120,1
71670,71670,975791639263313922,1
71671,71671,227421210559004672,0
71673,71673,393486370377048064,1
71674,71674,411799047721074688,1
71675,71675,14853215367,0
71676,71676,4032241907,0
71678,71678,1156143946545762304,1
71679,71679,1161678807410941952,0
71680,71680,880881895055261701,0
71682,71682,707126944697954304,1
71683,71683,507948276793212928,0
71685,71685,597860766096576512,1
71686,71686,1255493734499790849,0
71687,71687,414708364539858944,1
71688,71688,669122400164950016,1
71689,71689,1161579321288318976,0
71690,71690,321593589949947904,1
71691,71691,134501726958002176,0
71692,71692,1255275152671223808,0
71693,71693,227902329863680000,0
71694,71694,1159878067969355776,1
71695,71695,507938877014016000,1
71696,71696,507904914970771457,0
71697,71697,9640722215,1
71698,71698,881617606083567616,1
